KAN1671663.1	NP_116199	41.1	2.12e-51	181
KAN1671670.1	NP_060850	27.4	1.64e-39	150
KAN1671675.1	NP_003670	43.9	2.11e-56	186
KAN1671687.1	NP_002071	51.7	8.97e-144	413
KAN1671699.1	NP_001258978	29.5	4.81e-94	301
KAN1671705.1	NP_722546	41.2	9.80e-46	153
KAN1671706.1	NP_006787	41.0	3.44e-48	172
KAN1671727.1	NP_689482	59.0	1.14e-17	73.9
KAN1671733.1	NP_543022	52.2	3.06e-116	351
KAN1671738.1	NP_055199	31.1	1.04e-45	160
KAN1671758.1	NP_068758	32.6	1.16e-07	49.3
KAN1671770.1	NP_000275	52.3	2.47e-123	358
KAN1671779.1	NP_060850	31.7	2.32e-46	164
KAN1671782.1	NP_060476	37.6	3.48e-86	266
KAN1671794.1	NP_001019636	52.8	4.03e-71	212
KAN1671802.1	NP_060850	28.1	2.44e-40	147
KAN1671818.1	NP_001018114	42.0	2.47e-59	185
KAN1671822.1	NP_077733	35.2	2.16e-65	217
KAN1671830.1	NP_001073918	31.9	1.51e-45	174
KAN1671850.1	NP_536341	47.0	8.08e-93	280
KAN1671859.1	NP_001026847	39.9	6.65e-33	114
KAN1671870.1	NP_004960	34.8	5.50e-183	560
KAN1671872.1	NP_955452	23.1	2.06e-18	88.2
KAN1671894.1	NP_000047	55.3	9.45e-136	391
KAN1671915.1	NP_004854	44.0	5.32e-152	448
KAN1671931.1	NP_001027535	42.1	1.34e-21	77.4
KAN1671936.1	NP_060867	33.2	3.62e-78	255
KAN1671939.1	NP_009193	33.6	1.98e-27	100
KAN1671945.1	NP_060867	32.5	7.51e-72	238
KAN1671951.1	NP_958800	55.9	7.22e-31	118
KAN1671964.1	NP_005165	40.4	1.14e-58	187
KAN1671973.1	NP_005720	55.9	4.95e-63	197
KAN1671976.1	NP_000776	31.9	9.54e-16	75.9
KAN1671977.1	NP_001186221	29.7	1.90e-33	126
KAN1671987.1	NP_060762	30.3	2.33e-33	130
KAN1672033.1	NP_997401	26.2	8.83e-25	102
KAN1672050.1	NP_001275695	26.2	9.45e-06	45.8
KAN1672052.1	NP_001188306	52.2	3.04e-185	527
KAN1672060.1	NP_060867	32.5	6.35e-59	203
KAN1672061.1	NP_060867	30.0	2.71e-63	215
KAN1672067.1	NP_079426	46.2	6.63e-221	632
KAN1672068.1	NP_060867	30.4	6.99e-67	224
KAN1672084.1	NP_001073918	33.1	8.61e-22	97.4
KAN1672085.1	NP_060867	28.3	7.30e-48	173
KAN1672087.1	NP_004159	61.1	4.66e-238	692
KAN1672095.1	NP_000776	21.7	3.51e-14	70.9
KAN1672114.1	NP_079114	32.3	9.51e-63	215
KAN1672117.1	NP_000775	27.1	1.73e-17	81.6
KAN1672118.1	NP_000775	29.4	1.09e-19	88.2
KAN1672120.1	NP_056481	50.0	3.16e-20	90.9
KAN1672127.1	NP_001171820	28.9	5.05e-25	100
KAN1672137.1	NP_000776	28.5	2.76e-18	83.2
KAN1672139.1	NP_997401	33.3	2.98e-13	68.2
KAN1672147.1	NP_060867	33.2	7.18e-66	222
KAN1672149.1	NP_060867	32.3	4.45e-65	219
KAN1672150.1	NP_060867	32.6	3.54e-67	226
KAN1672152.1	NP_060867	34.3	1.77e-72	240
KAN1672155.1	NP_000776	27.7	1.07e-18	85.1
KAN1672164.1	NP_002159	64.6	2.98e-197	550
KAN1672177.1	NP_597700	43.1	4.99e-132	389
KAN1672178.1	NP_000182	47.8	1.81e-96	286
KAN1672207.1	NP_055873	27.9	2.16e-191	611
KAN1672217.1	NP_001268666	49.4	2.94e-197	562
KAN1672228.1	NP_009034	72.6	5.46e-250	687
KAN1672231.1	NP_060867	26.6	1.43e-15	77.8
KAN1672268.1	NP_997401	27.1	9.76e-29	114
KAN1672287.1	NP_001257609	27.6	6.23e-12	62.4
KAN1672295.1	NP_001269222	32.8	7.79e-65	229
KAN1672299.1	NP_620124	25.6	6.79e-12	59.7
KAN1672304.1	NP_115890	54.1	3.07e-232	657
KAN1672311.1	NP_001157207	27.1	2.62e-72	259
KAN1672377.1	NP_001186912	54.8	4.58e-234	659
KAN1672386.1	NP_001029345	29.3	1.05e-24	99.0
KAN1674109.1	NP_116199	39.5	1.03e-46	164
KAN1674164.1	NP_060867	29.6	4.42e-35	136
KAN1674176.1	NP_001139443	29.9	2.12e-24	98.2
KAN1674177.1	NP_001139443	32.4	2.54e-27	106
KAN1674185.1	NP_001139443	30.7	3.13e-25	100
KAN1674228.1	NP_001139443	30.6	2.68e-29	111
KAN1674238.1	NP_057419	23.8	1.30e-22	98.6
KAN1674318.1	NP_001077083	36.9	1.30e-81	258
KAN1674331.1	NP_055049	31.4	3.37e-26	100
KAN1674332.1	NP_055049	32.8	4.29e-09	49.3
KAN1674333.1	NP_055049	32.8	4.29e-09	49.3
KAN1674334.1	NP_055049	32.8	4.29e-09	49.3
KAN1674349.1	NP_064695	26.4	4.07e-08	50.4
KAN1674369.1	NP_001271254	41.7	1.76e-85	260
KAN1674379.1	NP_001909	32.7	4.00e-51	177
KAN1674406.1	NP_055153	34.8	9.44e-67	216
KAN1674409.1	NP_056515	54.5	4.46e-67	205
KAN1674429.1	NP_001076581	60.2	5.13e-230	657
KAN1674468.1	NP_112202	53.1	6.03e-38	124
KAN1674469.1	NP_000405	32.1	3.82e-17	77.8
KAN1674484.1	NP_006003	53.7	3.98e-67	203
KAN1674496.1	NP_006321	42.2	5.96e-52	165
KAN1674497.1	NP_060500	36.6	1.20e-28	112
KAN1674515.1	NP_001266289	50.6	2.63e-17	70.5
KAN1674523.1	NP_002970	52.1	2.95e-140	410
KAN1674528.1	NP_055781	31.4	1.25e-65	239
KAN1674531.1	NP_001258626	28.5	3.74e-27	113
KAN1674558.1	NP_997401	24.6	7.69e-13	65.5
KAN1674560.1	NP_001138341	35.1	4.25e-30	109
KAN1674568.1	NP_036272	40.4	3.21e-47	155
KAN1674574.1	NP_005680	33.1	3.94e-29	121
KAN1674582.1	NP_060850	27.1	3.59e-26	108
KAN1674588.1	NP_000773	25.8	2.62e-11	62.0
KAN1674603.1	NP_997401	26.6	1.83e-21	94.0
KAN1674605.1	NP_001258757	33.1	1.04e-27	101
KAN1674610.1	NP_005155	45.6	1.37e-189	553
KAN1674625.1	NP_001019636	53.0	2.87e-72	215
KAN1674646.1	NP_005994	57.6	1.83e-76	230
KAN1674671.1	NP_001128582	34.4	2.85e-49	171
KAN1674673.1	NP_001275693	25.0	2.37e-08	53.5
KAN1674698.1	NP_003841	56.6	1.62e-157	449
KAN1674701.1	NP_004542	56.1	1.02e-80	240
KAN1674704.1	NP_009169	39.1	1.01e-45	147
KAN1674719.1	NP_060850	29.1	8.61e-32	125
KAN1674720.1	NP_057161	52.6	1.21e-37	125
KAN1674731.1	NP_000135	48.3	9.75e-25	92.4
KAN1674732.1	NP_001106678	40.4	3.66e-23	85.1
KAN1674748.1	NP_001181	47.4	2.32e-113	335
KAN1674749.1	NP_543022	36.5	4.25e-10	57.4
KAN1674750.1	NP_002625	52.3	1.56e-93	273
KAN1674752.1	NP_060500	36.5	8.81e-70	234
KAN1674754.1	NP_001089	52.4	1.18e-255	725
KAN1674757.1	NP_536341	43.4	2.60e-75	237
KAN1674767.1	NP_004076	36.6	3.58e-13	56.2
KAN1674786.1	NP_001123291	43.8	1.01e-64	203
KAN1674813.1	NP_689996	50.7	6.43e-153	459
KAN1674815.1	NP_001273639	23.3	1.77e-06	46.6
KAN1674817.1	NP_620124	31.2	3.55e-09	53.1
KAN1674827.1	NP_001128582	41.2	7.15e-10	54.3
KAN1674830.1	NP_057611	35.3	3.57e-63	206
KAN1674835.1	NP_000134	65.8	5.78e-216	600
KAN1674837.1	NP_055781	31.8	5.15e-99	341
KAN1674840.1	NP_006850	56.8	1.29e-135	389
KAN1674842.1	NP_001922	49.3	2.41e-122	367
KAN1674850.1	NP_000775	21.7	3.35e-18	85.5
KAN1674860.1	NP_001026847	30.0	3.15e-16	70.1
KAN1674876.1	NP_004994	48.3	1.77e-21	80.5
KAN1674890.1	NP_003312	56.9	3.35e-168	477
KAN1674891.1	NP_004474	47.9	2.47e-37	122
KAN1674905.1	NP_003312	30.9	1.32e-47	166
KAN1674910.1	NP_002071	61.2	1.92e-177	499
KAN1674915.1	NP_057100	37.7	5.32e-53	174
KAN1674927.1	NP_001598	44.9	7.87e-101	303
KAN1674934.1	NP_067653	52.5	5.23e-109	319
KAN1674957.1	NP_055781	32.3	5.23e-102	348
KAN1674961.1	NP_060626	25.8	1.96e-40	162
KAN1674965.1	NP_001245322	30.1	1.42e-44	167
KAN1674973.1	NP_004499	55.5	1.53e-78	235
KAN1674976.1	NP_057182	52.3	8.24e-36	116
KAN1674977.1	NP_002302	28.2	4.11e-46	174
KAN1674996.1	NP_000405	35.2	1.48e-23	95.9
KAN1675012.1	NP_001627	53.9	3.94e-93	275
KAN1675038.1	NP_660325	31.3	6.23e-14	65.1
KAN1675047.1	NP_001075032	25.2	1.62e-18	87.4
KAN1675053.1	NP_536341	54.6	8.70e-108	325
KAN1675054.1	NP_003840	66.6	5.18e-127	391
KAN1675075.1	NP_005580	58.5	3.82e-203	572
KAN1675083.1	NP_006787	60.6	2.50e-238	682
KAN1675114.1	NP_000378	48.6	7.27e-82	246
KAN1675125.1	NP_001598	50.6	1.99e-99	298
KAN1675178.1	NP_036372	25.8	3.04e-10	57.8
KAN1675182.1	NP_079428	42.2	8.58e-54	174
KAN1675183.1	NP_060297	34.7	3.20e-79	252
KAN1675191.1	NP_004948	37.9	6.99e-100	309
KAN1675205.1	NP_003163	36.0	2.84e-41	139
KAN1675221.1	NP_443085	30.2	2.50e-76	253
KAN1675230.1	NP_005923	36.1	1.05e-110	350
KAN1675238.1	NP_000161	53.5	0.0	1003
KAN1675247.1	NP_064695	39.5	1.77e-56	194
KAN1675269.1	NP_789845	44.4	1.82e-74	227
KAN1675289.1	NP_055975	32.0	4.40e-73	238
KAN1675298.1	NP_997231	36.7	1.26e-47	159
KAN1675302.1	NP_001157207	36.4	9.68e-108	359
KAN1675308.1	NP_005680	33.5	4.99e-19	89.7
KAN1675319.1	NP_003696	38.2	1.47e-102	335
KAN1675324.1	NP_005934	53.9	1.05e-85	257
KAN1675326.1	NP_001474	38.2	1.13e-47	157
KAN1675349.1	NP_002003	38.8	4.85e-23	86.7
KAN1675355.1	NP_079272	26.9	5.62e-35	139
KAN1675365.1	NP_055781	32.7	6.67e-103	351
KAN1675366.1	NP_055209	35.9	3.83e-38	135
KAN1675368.1	NP_055781	33.8	1.57e-77	278
KAN1675385.1	NP_705904	40.1	1.18e-55	184
KAN1675445.1	NP_620124	34.2	6.49e-10	54.3
KAN1675467.1	NP_055132	43.4	1.30e-59	199
KAN1675490.1	NP_001123291	31.6	2.61e-30	112
KAN1675496.1	NP_078954	36.1	1.82e-86	271
KAN1675523.1	NP_064551	45.4	4.08e-181	555
KAN1675551.1	NP_004125	36.7	9.44e-99	314
KAN1675563.1	NP_612393	26.3	1.16e-06	47.8
KAN1675568.1	NP_997401	34.9	7.72e-64	217
KAN1675569.1	NP_525022	23.6	6.28e-52	197
KAN1675584.1	NP_036605	41.0	3.94e-17	68.9
KAN1675623.1	NP_002387	34.3	6.46e-104	322
KAN1675627.1	NP_060867	29.8	1.52e-62	215
KAN1675638.1	NP_057034	31.6	3.14e-26	103
KAN1675655.1	NP_079034	31.2	3.66e-43	151
KAN1675667.1	NP_004246	41.6	1.18e-21	81.3
KAN1675677.1	NP_036335	41.3	2.48e-77	238
KAN1675691.1	NP_056991	42.2	3.00e-102	312
KAN1675692.1	NP_056991	44.7	9.10e-111	334
KAN1675693.1	NP_056991	44.7	9.10e-111	334
KAN1675694.1	NP_056991	44.7	9.10e-111	334
KAN1675695.1	NP_056991	44.7	9.10e-111	334
KAN1675696.1	NP_056991	44.7	9.10e-111	334
KAN1675697.1	NP_056991	44.7	9.10e-111	334
KAN1675698.1	NP_056991	44.7	1.62e-111	336
KAN1675711.1	NP_004541	70.4	4.87e-215	607
KAN1675715.1	NP_036340	45.2	5.90e-133	394
KAN1677106.1	NP_001171475	35.6	3.02e-87	295
KAN1677139.1	NP_004319	30.6	2.76e-51	181
KAN1677159.1	NP_001653	36.7	2.58e-22	89.7
KAN1677165.1	NP_000776	34.5	2.17e-18	84.3
KAN1677171.1	NP_001265394	27.0	1.88e-21	95.9
KAN1677176.1	NP_060867	32.9	1.12e-64	219
KAN1677190.1	NP_001275695	28.6	3.84e-15	74.7
KAN1677216.1	NP_001034444	37.5	1.13e-49	164
KAN1677304.1	NP_001239604	24.1	1.43e-35	139
KAN1677314.1	NP_078813	43.0	2.24e-69	235
KAN1677335.1	NP_004609	34.8	8.17e-151	469
KAN1677353.1	NP_068758	39.8	1.21e-25	97.4
KAN1677370.1	NP_689920	32.5	2.54e-43	150
KAN1677410.1	NP_808881	25.8	1.45e-26	110
KAN1677419.1	NP_001002913	36.3	8.18e-18	74.3
KAN1677423.1	NP_002519	47.5	1.02e-60	193
KAN1677437.1	NP_060850	26.0	1.28e-19	90.5
KAN1677470.1	NP_001275695	28.7	2.80e-08	52.4
KAN1677481.1	NP_001192179	24.2	2.06e-19	88.6
KAN1677535.1	NP_060850	26.7	9.87e-25	105
KAN1677536.1	NP_005720	54.6	5.93e-59	185
KAN1677540.1	NP_060530	28.3	2.87e-72	256
KAN1677541.1	NP_997401	30.8	2.67e-17	79.3
KAN1677576.1	NP_055635	27.3	7.63e-09	55.8
KAN1677584.1	NP_002302	27.2	1.10e-26	113
KAN1677588.1	NP_001275695	50.0	1.40e-38	147
KAN1677600.1	NP_000117	51.9	3.97e-87	262
KAN1677623.1	NP_000373	37.3	4.24e-101	308
KAN1677627.1	NP_005825	53.4	2.69e-49	153
KAN1677645.1	NP_001688	38.3	2.19e-32	113
KAN1677664.1	NP_057153	34.9	2.23e-09	50.1
KAN1677669.1	NP_001653	63.9	6.51e-87	249
KAN1677733.1	NP_071748	31.0	2.77e-33	122
KAN1677749.1	NP_056230	64.8	4.51e-39	124
KAN1677762.1	NP_997401	21.6	2.02e-06	47.4
KAN1677773.1	NP_001275695	35.7	2.24e-43	160
KAN1677777.1	NP_005680	49.1	1.42e-168	515
KAN1677782.1	NP_004319	33.3	2.99e-59	207
KAN1677799.1	NP_004083	57.0	1.31e-95	280
KAN1677803.1	NP_000773	24.6	3.81e-23	99.0
KAN1677816.1	NP_997401	26.2	1.33e-19	85.9
KAN1677817.1	NP_004484	24.8	5.39e-16	72.8
KAN1677819.1	NP_003110	34.9	8.31e-39	152
KAN1677821.1	NP_113651	33.9	7.88e-40	139
KAN1677827.1	NP_689920	36.1	1.34e-58	188
KAN1677829.1	NP_001171906	23.6	5.92e-07	46.2
KAN1677857.1	NP_060299	33.7	4.34e-15	67.8
KAN1677858.1	NP_060299	34.8	1.51e-24	95.9
KAN1677879.1	NP_068758	39.8	2.99e-12	63.9
KAN1677893.1	NP_055205	34.6	1.07e-144	448
KAN1677904.1	NP_001091972	57.1	9.18e-25	93.2
KAN1677967.1	NP_443195	43.4	5.71e-162	483
KAN1677972.1	NP_001035526	38.5	1.58e-93	288
KAN1677977.1	NP_112486	52.2	2.29e-141	406
KAN1677988.1	NP_065154	39.7	2.06e-59	201
KAN1677992.1	NP_079425	27.9	7.15e-40	150
KAN1677994.1	NP_001880	32.7	6.27e-41	142
KAN1678003.1	NP_000131	57.3	1.81e-137	395
KAN1678011.1	NP_077718	71.9	9.44e-95	274
KAN1678020.1	NP_689755	32.7	9.14e-08	50.1
KAN1678029.1	NP_001116105	52.1	0.0	1066
KAN1678031.1	NP_056338	47.2	5.15e-50	159
KAN1678066.1	NP_001186976	61.8	7.50e-09	50.4
KAN1678068.1	NP_000150	60.2	5.66e-163	466
KAN1678086.1	NP_057611	37.6	2.35e-72	238
KAN1678087.1	NP_057611	39.4	3.49e-76	239
KAN1678099.1	NP_004125	65.4	1.60e-276	770
KAN1678102.1	NP_115545	35.9	3.80e-59	201
KAN1678119.1	NP_036221	46.1	2.79e-159	472
KAN1678173.1	NP_001034444	32.7	1.38e-26	106
KAN1678184.1	NP_001138299	29.9	3.91e-14	70.1
KAN1678187.1	NP_000773	23.8	5.69e-22	95.5
KAN1678203.1	NP_997401	50.0	1.30e-108	321
KAN1678215.1	NP_005318	36.2	1.80e-52	171
KAN1678217.1	NP_055470	23.7	5.21e-08	52.0
KAN1678233.1	NP_064695	41.9	2.01e-61	195
KAN1678247.1	NP_055132	26.0	1.62e-11	60.8
KAN1678259.1	NP_001265394	27.2	8.79e-23	100
KAN1678265.1	NP_001265394	26.1	1.50e-19	89.7
KAN1678267.1	NP_001180242	32.3	2.70e-60	199
KAN1678273.1	NP_001139443	36.4	3.59e-44	150
KAN1678274.1	NP_001139443	35.5	3.43e-43	147
KAN1678276.1	NP_001001563	37.2	1.14e-35	134
KAN1678293.1	NP_055067	33.4	1.08e-42	145
KAN1678316.1	NP_001242939	31.6	1.16e-26	110
KAN1678413.1	NP_001245322	34.1	6.92e-49	179
KAN1678414.1	NP_001129294	42.5	1.34e-93	280
KAN1678420.1	NP_683682	26.2	3.32e-06	47.4
KAN1678474.1	NP_060867	31.7	2.26e-70	234
KAN1678533.1	NP_079034	33.4	1.29e-49	167
KAN1678542.1	NP_001034444	41.1	9.29e-31	112
KAN1678546.1	NP_004319	32.6	1.17e-58	199
KAN1678547.1	NP_036192	42.4	6.82e-195	570
KAN1678608.1	NP_001128582	49.2	1.96e-10	59.3
KAN1678615.1	NP_064695	35.6	1.59e-51	167
KAN1678618.1	NP_006787	40.8	1.02e-49	184
KAN1678641.1	NP_079046	27.9	5.69e-52	176
KAN1678644.1	NP_001091991	34.7	8.66e-22	91.3
KAN1678651.1	NP_060762	36.1	2.15e-85	270
KAN1678683.1	NP_060867	29.5	3.70e-56	199
KAN1678686.1	NP_005509	47.2	5.13e-149	432
KAN1678719.1	NP_005509	46.9	6.37e-150	434
KAN1678733.1	NP_036372	33.1	1.00e-17	76.3
KAN1678739.1	NP_001229811	42.3	8.23e-81	246
KAN1678742.1	NP_004319	35.9	2.45e-62	208
KAN1678743.1	NP_004319	33.9	5.47e-61	204
KAN1678777.1	NP_001128582	42.9	5.86e-08	51.6
KAN1678810.1	NP_001275695	39.2	9.64e-72	241
KAN1678811.1	NP_001002020	28.8	2.06e-43	156
KAN1678821.1	NP_057611	32.0	4.94e-50	170
KAN1678832.1	NP_059117	33.3	2.82e-42	146
KAN1678849.1	NP_006787	37.6	1.60e-51	181
KAN1678855.1	NP_001352	48.7	2.90e-103	311
KAN1678866.1	NP_001084	46.6	0.0	1882
KAN1678873.1	NP_057501	63.6	1.05e-40	130
KAN1678874.1	NP_004484	39.1	2.36e-49	160
KAN1678892.1	NP_872286	31.9	7.70e-48	172
KAN1678905.1	NP_997401	30.7	9.53e-39	143
KAN1678920.1	NP_001188502	39.6	2.39e-49	157
KAN1678930.1	NP_954697	50.4	6.26e-76	231
KAN1678933.1	NP_057152	35.9	1.59e-24	89.4
KAN1678945.1	NP_055781	31.2	1.75e-67	241
KAN1678965.1	NP_036372	25.5	3.41e-13	67.0
KAN1679004.1	NP_036277	43.3	1.58e-57	178
KAN1679012.1	NP_998776	51.9	1.83e-88	265
KAN1679016.1	NP_997401	34.9	1.10e-65	211
KAN1679017.1	NP_001229768	56.2	1.04e-67	203
KAN1679018.1	NP_005680	24.3	2.21e-17	84.3
KAN1679030.1	NP_001107656	37.0	1.57e-29	109
KAN1679048.1	NP_001180389	50.9	1.69e-12	58.9
KAN1679052.1	NP_004037	72.6	8.29e-269	740
KAN1679063.1	NP_001035806	54.0	0.0	1230
KAN1679073.1	NP_057095	40.9	6.97e-75	234
KAN1679113.1	NP_001907	62.1	3.59e-114	332
KAN1679130.1	NP_001128582	47.1	1.34e-10	58.2
KAN1679136.1	NP_057696	44.7	5.33e-80	242
KAN1679144.1	NP_001275695	27.1	6.84e-10	56.6
KAN1679154.1	NP_872282	23.7	1.26e-06	47.4
KAN1679159.1	NP_060850	28.8	3.95e-36	140
KAN1679184.1	NP_001180289	33.0	2.51e-08	54.3
KAN1679187.1	NP_001017423	41.8	2.47e-90	287
KAN1679216.1	NP_006342	29.3	4.37e-45	163
KAN1679237.1	NP_060850	25.6	2.81e-23	101
KAN1680837.1	NP_057170	30.7	1.87e-12	60.8
KAN1680853.1	NP_997401	30.6	1.56e-07	50.8
KAN1680857.1	NP_005720	64.6	2.08e-74	219
KAN1680881.1	NP_000775	29.1	2.30e-13	68.9
KAN1680887.1	NP_006787	42.9	3.21e-48	179
KAN1680901.1	NP_064695	41.9	3.32e-63	199
KAN1680926.1	NP_001275695	26.1	7.84e-21	94.4
KAN1680972.1	NP_060777	43.0	1.04e-151	450
KAN1680982.1	NP_001129522	30.9	3.54e-07	44.3
KAN1681004.1	NP_644812	30.1	4.08e-26	106
KAN1681024.1	NP_000445	55.2	1.74e-53	164
KAN1681027.1	NP_001269222	34.0	2.87e-92	308
KAN1681028.1	NP_997401	46.3	3.66e-90	277
KAN1681030.1	NP_001138303	52.2	3.15e-90	268
KAN1681045.1	NP_003110	39.7	7.67e-44	160
KAN1681050.1	NP_002486	47.1	1.62e-29	103
KAN1681096.1	NP_000447	35.6	4.94e-57	203
KAN1681104.1	NP_658985	52.8	1.75e-71	217
KAN1681106.1	NP_036371	50.4	2.93e-85	261
KAN1681146.1	NP_001073923	29.4	4.44e-25	100
KAN1681168.1	NP_536341	24.5	8.65e-16	77.0
KAN1681178.1	NP_001271330	37.0	1.67e-57	188
KAN1681185.1	NP_005720	49.6	1.91e-29	112
KAN1681190.1	NP_115890	21.0	1.91e-07	51.2
KAN1681191.1	NP_065142	48.1	7.31e-11	58.2
KAN1681193.1	NP_036605	32.9	8.61e-15	62.8
KAN1681198.1	NP_055781	28.4	1.65e-45	175
KAN1681216.1	NP_665877	38.6	3.27e-06	43.1
KAN1681252.1	NP_000776	26.0	2.32e-16	77.8
KAN1681258.1	NP_071413	48.0	1.89e-57	186
KAN1681264.1	NP_065777	40.3	5.84e-158	469
KAN1681280.1	NP_001018088	27.4	1.86e-20	92.8
KAN1681290.1	NP_004484	27.1	2.62e-09	55.5
KAN1681300.1	NP_000700	53.5	2.63e-137	398
KAN1681310.1	NP_001171752	36.2	3.19e-55	177
KAN1681319.1	NP_996531	33.5	6.07e-44	149
KAN1681320.1	NP_055781	33.6	1.26e-80	283
KAN1681377.1	NP_004993	41.0	3.66e-64	206
KAN1681381.1	NP_203526	56.3	3.87e-25	91.3
